country,date,ypred,yerr,ytrue
AUS,2020-05-19,0.39767015,8.795617110323857,NA
AUS,2020-05-20,0.39767855,8.78512563547587,NA
AUS,2020-05-21,0.38791934,8.769326566965875,NA
AUS,2020-05-22,0.35846597,8.753108189798175,NA
AUS,2020-05-23,0.32297975,8.730324292995354,NA
AUS,2020-05-24,0.29619265,8.741120122430393,NA
AUS,2020-05-25,0.25967848,8.751980545105132,NA
AUS,2020-05-26,0.2387375,8.758749697665406,NA
AUS,2020-05-27,0.24430807,8.790769332944446,NA
AUS,2020-05-28,0.2515667,8.807877235658841,NA
AUS,2020-05-29,0.25838986,8.809057430784181,NA
AUS,2020-05-30,0.27950102,8.832288553661865,NA
AUS,2020-05-31,0.3041976,8.836691294567759,NA
AUS,2020-06-01,0.32466763,8.846108222555335,NA
AUS,2020-06-02,0.33221793,8.819484859792805,NA
AUS,2020-06-03,0.33466336,8.802619455427447,NA
AUS,2020-06-04,0.3220933,8.777550162220038,NA
AUS,2020-06-05,0.2983125,8.721471734754635,NA
AUS,2020-06-06,0.27160758,8.707274907029365,NA
AUS,2020-06-07,0.24075471,8.724371314336695,NA
AUS,2020-06-08,0.19965862,8.729388785820397,NA
AUS,2020-06-09,0.16224843,8.74655526037079,NA
AUS,2020-06-10,0.1390441,8.796887626504706,NA
AUS,2020-06-11,0.12365475,8.82945685172152,NA
AUS,2020-06-12,0.10910648,8.866339044189054,NA
AUS,2020-06-13,0.1036163,8.883231271170898,NA
AUS,2020-06-14,0.11130339,8.89161306512229,NA
AUS,2020-06-15,0.11859673,8.897105132697675,NA
AUS,2020-06-16,0.12582129,8.890502389839675,NA
AUS,2020-06-17,0.13041154,8.839720060629217,NA
AUS,2020-06-18,0.12731695,8.757538848121227,NA
AUS,2020-06-19,0.12386839,8.675043427820126,NA
AUS,2020-06-20,0.123846084,8.596051917072504,NA
AUS,2020-06-21,0.12134023,8.513338631437506,NA
AUS,2020-06-22,0.12869161,8.446928570022354,NA
AUS,2020-06-23,0.1452658,8.395608693681522,NA
AUS,2020-06-24,0.15633203,8.352599996648681,NA
AUS,2020-06-25,0.17919725,8.319629526985265,NA
AUS,2020-06-26,0.2116579,8.28886562807799,NA
AUS,2020-06-27,0.24640179,8.250776417868632,NA
AUS,2020-06-28,0.28461793,8.200320886659021,NA
AUS,2020-06-29,0.3288803,8.160746579336934,NA
AUS,2020-06-30,0.3781281,8.123498723444666,NA
AUS,2020-07-01,0.44406644,8.083752532416938,NA
AUS,2020-07-02,0.5333004,8.06441671033328,NA
AUS,2020-07-03,0.6215657,8.055742604602235,NA
AUS,2020-07-04,0.7229223,8.046256704172269,NA
AUS,2020-07-05,0.8257208,8.026693163548655,NA
AUS,2020-07-06,0.9099115,8.035615241632101,NA
AUS,2020-07-07,1.0055296,8.086467638085622,NA
AUS,2020-07-08,1.1100901,8.172608744627336,NA
AUS,2020-07-09,1.2259943,8.260215241869668,NA
AUS,2020-07-10,1.3590162,8.374695811228612,NA
AUS,2020-07-11,1.5384462,8.544538808412913,NA
AUS,2020-07-12,1.6609077,8.660590964137745,NA
AUS,2020-07-13,1.7917788,8.783712795207549,NA
AUS,2020-07-14,1.9191706,8.869261614585247,NA
AUS,2020-07-15,2.0103261,8.931456146009563,NA
AUS,2020-07-16,2.1443226,9.033224437355633,NA
AUS,2020-07-17,2.3093116,9.17042157327602,NA
AUS,2020-07-18,2.4814954,9.335602909195297,NA
AUS,2020-07-19,2.5887322,9.405273834414553,NA
AUS,2020-07-20,2.8291395,9.659819370056432,NA
AUS,2020-07-21,3.0020823,9.832022757491412,NA
